3.46,0.00,3.20
3.45,0.17,3.20
3.42,0.33,3.20
3.38,0.49,3.20
3.33,0.65,3.20
3.26,0.80,3.20
3.17,0.95,3.20
3.08,1.08,3.20
2.96,1.21,3.20
2.84,1.32,3.20
2.71,1.42,3.20
2.57,1.51,3.20
2.42,1.58,3.20
2.26,1.64,3.20
2.10,1.69,3.20
1.94,1.72,3.20
1.77,1.73,3.20
1.60,1.72,3.20
1.44,1.70,3.20
1.27,1.67,3.20
1.12,1.62,3.20
0.96,1.55,3.20
0.82,1.47,3.20
0.68,1.37,3.20
0.55,1.27,3.20
0.43,1.15,3.20
0.33,1.02,3.20
0.24,0.88,3.20
0.16,0.73,3.20
0.10,0.57,3.20
0.05,0.41,3.20
0.02,0.25,3.20
0.00,0.08,3.20
0.00,-0.08,3.20
0.02,-0.25,3.20
0.05,-0.41,3.20
0.10,-0.57,3.20
0.16,-0.73,3.20
0.24,-0.88,3.20
0.33,-1.02,3.20
0.43,-1.15,3.20
0.55,-1.27,3.20
0.68,-1.37,3.20
0.82,-1.47,3.20
0.96,-1.55,3.20
1.12,-1.62,3.20
1.27,-1.67,3.20
1.44,-1.70,3.20
1.60,-1.72,3.20
1.77,-1.73,3.20
1.94,-1.72,3.20
2.10,-1.69,3.20
2.26,-1.64,3.20
2.42,-1.58,3.20
2.57,-1.51,3.20
2.71,-1.42,3.20
2.84,-1.32,3.20
2.96,-1.21,3.20
3.08,-1.08,3.20
3.17,-0.95,3.20
3.26,-0.80,3.20
3.33,-0.65,3.20
3.38,-0.49,3.20
3.42,-0.33,3.20
3.45,-0.17,3.20
3.46,0.00,3.20
3.46,0.00,4.48
3.45,0.17,4.48
3.42,0.33,4.48
3.38,0.49,4.48
3.33,0.65,4.48
3.26,0.80,4.48
3.17,0.95,4.48
3.08,1.08,4.48
2.96,1.21,4.48
2.84,1.32,4.48
2.71,1.42,4.48
2.57,1.51,4.48
2.42,1.58,4.48
2.26,1.64,4.48
2.10,1.69,4.48
1.94,1.72,4.48
1.77,1.73,4.48
1.60,1.72,4.48
1.44,1.70,4.48
1.27,1.67,4.48
1.12,1.62,4.48
0.96,1.55,4.48
0.82,1.47,4.48
0.68,1.37,4.48
0.55,1.27,4.48
0.43,1.15,4.48
0.33,1.02,4.48
0.24,0.88,4.48
0.16,0.73,4.48
0.10,0.57,4.48
0.05,0.41,4.48
0.02,0.25,4.48
0.00,0.08,4.48
0.00,-0.08,4.48
0.02,-0.25,4.48
0.05,-0.41,4.48
0.10,-0.57,4.48
0.16,-0.73,4.48
0.24,-0.88,4.48
0.33,-1.02,4.48
0.43,-1.15,4.48
0.55,-1.27,4.48
0.68,-1.37,4.48
0.82,-1.47,4.48
0.96,-1.55,4.48
1.12,-1.62,4.48
1.27,-1.67,4.48
1.44,-1.70,4.48
1.60,-1.72,4.48
1.77,-1.73,4.48
1.94,-1.72,4.48
2.10,-1.69,4.48
2.26,-1.64,4.48
2.42,-1.58,4.48
2.57,-1.51,4.48
2.71,-1.42,4.48
2.84,-1.32,4.48
2.96,-1.21,4.48
3.08,-1.08,4.48
3.17,-0.95,4.48
3.26,-0.80,4.48
3.33,-0.65,4.48
3.38,-0.49,4.48
3.42,-0.33,4.48
3.45,-0.17,4.48
3.46,0.00,4.48
3.73,0.00,6.42
3.73,0.18,6.42
3.70,0.36,6.42
3.66,0.53,6.42
3.60,0.70,6.42
3.52,0.87,6.42
3.43,1.02,6.42
3.32,1.17,6.42
3.20,1.30,6.42
3.07,1.43,6.42
2.93,1.54,6.42
2.77,1.63,6.42
2.61,1.71,6.42
2.44,1.78,6.42
2.27,1.82,6.42
2.09,1.85,6.42
1.91,1.87,6.42
1.73,1.86,6.42
1.55,1.84,6.42
1.38,1.80,6.42
1.20,1.75,6.42
1.04,1.67,6.42
0.88,1.59,6.42
0.73,1.48,6.42
0.60,1.37,6.42
0.47,1.24,6.42
0.36,1.10,6.42
0.26,0.95,6.42
0.17,0.79,6.42
0.11,0.62,6.42
0.05,0.45,6.42
0.02,0.27,6.42
0.00,0.09,6.42
0.00,-0.09,6.42
0.02,-0.27,6.42
0.05,-0.45,6.42
0.11,-0.62,6.42
0.17,-0.79,6.42
0.26,-0.95,6.42
0.36,-1.10,6.42
0.47,-1.24,6.42
0.60,-1.37,6.42
0.73,-1.48,6.42
0.88,-1.59,6.42
1.04,-1.67,6.42
1.20,-1.75,6.42
1.38,-1.80,6.42
1.55,-1.84,6.42
1.73,-1.86,6.42
1.91,-1.87,6.42
2.09,-1.85,6.42
2.27,-1.82,6.42
2.44,-1.78,6.42
2.61,-1.71,6.42
2.77,-1.63,6.42
2.93,-1.54,6.42
3.07,-1.43,6.42
3.20,-1.30,6.42
3.32,-1.17,6.42
3.43,-1.02,6.42
3.52,-0.87,6.42
3.60,-0.70,6.42
3.66,-0.53,6.42
3.70,-0.36,6.42
3.73,-0.18,6.42
3.73,0.00,6.42
4.12,-0.79,9.58
4.10,-0.79,9.58
4.06,-0.76,9.58
4.00,-0.72,9.58
3.92,-0.67,9.58
3.83,-0.62,9.58
3.72,-0.56,9.58
3.59,-0.50,9.58
3.45,-0.44,9.58
3.29,-0.37,9.58
3.11,-0.30,9.58
2.93,-0.23,9.58
2.74,-0.16,9.58
2.54,-0.08,9.58
2.34,-0.02,9.58
2.14,0.05,9.58
1.94,0.11,9.58
1.74,0.16,9.58
1.55,0.21,9.58
1.37,0.24,9.58
1.20,0.27,9.58
1.03,0.27,9.58
0.87,0.27,9.58
0.72,0.26,9.58
0.57,0.25,9.58
0.44,0.23,9.58
0.32,0.20,9.58
0.22,0.16,9.58
0.14,0.13,9.58
0.07,0.09,9.58
0.03,0.05,9.58
0.01,0.02,9.58
0.00,0.01,9.58
0.00,0.00,9.58
0.00,0.00,9.58
0.00,-0.01,9.58
0.00,-0.02,9.58
0.01,-0.04,9.58
0.03,-0.09,9.58
0.08,-0.15,9.58
0.15,-0.22,9.58
0.23,-0.29,9.58
0.33,-0.36,9.58
0.44,-0.43,9.58
0.56,-0.50,9.58
0.69,-0.57,9.58
0.83,-0.63,9.58
0.96,-0.68,9.58
1.11,-0.70,9.58
1.28,-0.71,9.58
1.46,-0.71,9.58
1.66,-0.70,9.58
1.87,-0.68,9.58
2.10,-0.66,9.58
2.34,-0.64,9.58
2.58,-0.63,9.58
2.82,-0.62,9.58
3.06,-0.62,9.58
3.28,-0.63,9.58
3.49,-0.64,9.58
3.68,-0.67,9.58
3.84,-0.70,9.58
3.97,-0.73,9.58
4.05,-0.76,9.58
4.10,-0.79,9.58
4.12,-0.79,9.58
4.57,-0.88,12.81
4.55,-0.87,12.81
4.51,-0.85,12.81
4.44,-0.80,12.81
4.36,-0.75,12.81
4.25,-0.69,12.81
4.13,-0.62,12.81
3.99,-0.55,12.81
3.83,-0.48,12.81
3.65,-0.41,12.81
3.45,-0.33,12.81
3.25,-0.25,12.81
3.04,-0.17,12.81
2.82,-0.09,12.81
2.59,-0.02,12.81
2.37,0.05,12.81
2.15,0.12,12.81
1.93,0.18,12.81
1.72,0.23,12.81
1.52,0.27,12.81
1.33,0.29,12.81
1.15,0.30,12.81
0.97,0.30,12.81
0.80,0.29,12.81
0.64,0.28,12.81
0.49,0.25,12.81
0.36,0.22,12.81
0.25,0.18,12.81
0.15,0.14,12.81
0.08,0.10,12.81
0.03,0.05,12.81
0.01,0.02,12.81
0.00,0.01,12.81
0.00,0.00,12.81
0.00,0.00,12.81
0.00,-0.01,12.81
0.00,-0.03,12.81
0.01,-0.05,12.81
0.04,-0.11,12.81
0.09,-0.17,12.81
0.16,-0.24,12.81
